,location_easting_osgr,location_northing_osgr,longitude,latitude,number_of_vehicles,number_of_casualties,day_of_week,first_road_class,first_road_number,road_type,speed_limit,junction_detail,junction_control,second_road_class,second_road_number,pedestrian_crossing_human_control,pedestrian_crossing_physical_facilities,light_conditions_5,light_conditions_6,light_conditions_7,weather_conditions_Fog or mist,weather_conditions_Raining + high winds,weather_conditions_Raining no high winds,weather_conditions_Snowing + high winds,weather_conditions_Snowing no high winds,road_surface_conditions_3,road_surface_conditions_4,road_surface_conditions_9,day,month
192,530002,186482,-0.125934,51.562243,1,1,7,3,1,6,30,3,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,25,2
193,524685,164982,-0.210175,51.37022,2,1,7,3,217,3,40,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3
194,554892,192209,0.235393,51.607417,2,1,3,6,0,6,30,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
195,509754,182006,-0.419304,51.526313,2,4,5,5,0,6,30,6,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,3
196,548542,174327,0.136228,51.448455,1,1,6,3,2,3,50,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,17,2
197,527056,180491,-0.170571,51.509074,2,1,2,6,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
198,528848,171129,-0.148173,51.424534,2,1,2,6,0,6,30,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
199,542888,182993,0.058425,51.527778,1,1,4,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,8,2
200,520768,175419,-0.262865,51.464868,2,1,1,3,205,3,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
201,530514,183013,-0.119838,51.530951,2,1,1,3,501,6,20,9,2,3,501,0,5,0,0,0,0,0,0,0,0,0,0,0,15,1
202,524410,176001,-0.210259,51.46931,2,1,3,3,219,6,20,3,2,3,308,0,5,0,0,0,0,0,0,0,0,0,0,0,14,2
203,539956,187804,0.0181,51.571742,2,1,5,3,12,7,40,5,2,3,114,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
204,537242,178861,-0.024519,51.492047,1,1,6,3,1206,6,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,27,1
205,512628,172209,-0.381014,51.437693,2,1,2,3,312,6,30,9,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
206,554223,189867,0.224711,51.586559,3,2,7,3,127,3,40,6,2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,2
207,543560,184051,0.068537,51.537115,3,2,5,3,406,3,50,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
208,537100,173661,-0.028578,51.445353,2,1,5,5,0,6,30,5,2,6,0,1,5,0,0,0,0,0,0,0,0,0,0,0,2,2
209,525035,178625,-0.200338,51.492755,2,1,1,3,3220,6,30,6,2,3,4,0,4,0,0,0,0,0,1,0,0,0,0,0,12,3
210,524173,174980,-0.214028,51.460186,2,1,4,3,205,9,20,0,-1,0,-1,9,9,0,0,0,0,0,0,0,0,0,0,0,22,3
211,535316,176497,-0.053149,51.471267,2,1,4,6,0,6,30,3,4,6,0,9,9,0,0,1,0,0,0,0,0,0,0,0,18,1
212,533122,179112,-0.083734,51.495287,2,1,1,3,100,6,20,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,29,1
213,528525,179800,-0.149667,51.502532,2,1,2,3,4,1,20,1,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,27,3
214,535447,172817,-0.052672,51.438166,2,1,3,4,227,9,20,8,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,28,3
215,534688,198085,-0.053918,51.665411,2,1,5,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
216,532097,179372,-0.098393,51.497863,2,1,4,3,3,6,20,0,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,4
217,530006,160604,-0.135374,51.329683,1,2,6,4,2030,6,20,3,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,3
218,533300,182671,-0.079827,51.527227,1,1,6,3,5201,2,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,20,1
219,528756,181984,-0.145543,51.522107,1,1,3,3,4201,6,20,7,2,5,0,0,5,0,0,0,0,0,1,0,0,0,0,0,10,1
220,516180,179957,-0.32739,51.506613,2,1,5,6,0,6,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
221,537260,181795,-0.023119,51.518408,2,1,4,4,140,6,20,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
222,532552,176641,-0.092866,51.473215,1,1,6,3,215,2,20,3,2,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,24,2
223,542341,170193,0.045395,51.412898,2,1,2,6,0,3,30,2,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
224,534242,181602,-0.066663,51.517398,2,1,4,3,11,2,20,3,4,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,25,1
225,546694,168592,0.107282,51.397404,2,1,5,5,0,3,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,1
226,516905,182334,-0.316161,51.527827,2,1,5,6,0,9,20,99,3,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,2,2
227,527478,195265,-0.159137,51.641749,2,1,5,6,0,9,20,99,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,23,2
228,529175,168429,-0.144455,51.400195,1,1,7,5,0,6,20,7,2,4,272,2,5,0,0,0,0,0,0,0,0,0,0,0,18,2
229,530048,175397,-0.129356,51.462616,2,1,3,4,221,3,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
230,522786,179697,-0.232344,51.502881,2,1,3,6,0,6,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
231,531485,189647,-0.103369,51.590342,1,1,5,3,105,9,20,6,2,3,1080,0,5,0,0,0,0,0,1,0,0,0,0,1,23,2
232,538684,194196,0.002283,51.629494,2,1,7,3,110,6,20,9,9,6,0,1,7,0,0,0,0,0,0,0,0,0,0,0,4,3
233,531888,172089,-0.104117,51.432463,1,1,4,3,215,2,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,3
234,526017,175889,-0.187175,51.467948,1,1,4,5,0,6,30,3,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,15,3
235,546971,187046,0.118933,51.563148,2,1,4,3,1083,6,30,9,4,3,1083,0,1,0,0,0,0,0,0,0,0,0,0,0,22,2
236,515952,176549,-0.331792,51.47603,2,1,4,3,315,7,30,5,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,12,4
237,536264,197059,-0.031545,51.655811,2,1,5,6,0,6,30,3,2,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,23,3
238,519004,186238,-0.284598,51.562476,2,1,4,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
239,521425,184640,-0.25024,51.547599,2,1,4,3,407,6,30,9,3,3,407,0,5,0,0,0,0,0,0,0,0,0,0,0,18,1
240,530070,175563,-0.128979,51.464103,1,2,5,6,0,7,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4
241,513419,184657,-0.365643,51.549416,2,1,2,3,312,6,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
242,528431,180088,-0.150915,51.505142,2,1,4,3,4202,2,20,1,4,6,0,9,9,0,0,0,0,0,1,0,0,0,0,0,15,3
243,513268,178565,-0.369776,51.494693,3,1,7,5,0,6,20,0,-1,0,-1,0,0,1,0,0,0,0,0,0,0,0,0,0,11,2
244,524906,189443,-0.198359,51.590004,3,1,3,3,406,3,40,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
245,527606,171329,-0.165954,51.426612,2,1,3,6,0,6,20,99,9,3,217,9,9,0,0,0,0,0,0,0,0,0,0,0,28,2
246,535738,178779,-0.046201,51.491673,2,2,3,3,2208,7,20,0,-1,0,-1,9,1,0,0,0,0,0,0,0,0,0,0,0,24,1
247,540478,165093,0.016607,51.367534,2,2,1,3,232,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
248,542243,183919,0.049508,51.536262,2,1,3,6,0,7,20,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,1
249,534730,182381,-0.059336,51.524282,2,1,6,4,135,3,20,3,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,2
250,520668,180813,-0.262462,51.513367,2,1,3,5,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1
251,531585,169750,-0.109341,51.411513,2,1,4,4,273,6,30,6,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,15,3
252,520481,175602,-0.266933,51.466574,2,1,6,4,351,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
253,539446,183944,0.009216,51.537183,2,1,6,4,165,9,30,9,2,4,164,9,4,0,0,0,0,1,0,0,0,0,0,0,14,4
254,547733,176258,0.125401,51.466017,2,1,5,6,0,6,30,9,9,6,0,9,9,0,0,0,0,0,1,0,0,0,0,0,9,3
255,539544,181555,0.009683,51.515692,2,2,5,3,13,3,30,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,23,3
256,544365,191763,0.083302,51.606205,1,1,3,3,123,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,2
257,523187,179177,-0.226751,51.498121,2,1,1,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2
258,527892,181008,-0.158344,51.513532,1,1,2,3,40,6,20,99,2,3,40,9,5,0,0,0,0,0,0,0,0,0,0,0,13,3
259,542459,158471,0.042399,51.307535,2,1,6,3,233,6,30,7,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
260,541096,181902,0.032174,51.518425,2,1,5,3,112,9,30,0,-1,0,-1,9,9,0,0,0,0,0,0,0,0,0,0,0,23,2
261,528602,185799,-0.146369,51.556426,3,3,6,4,518,6,20,6,2,4,518,0,4,0,0,0,0,0,0,0,0,0,0,0,13,1
262,551039,189061,0.178442,51.580179,2,1,3,3,125,1,30,1,4,3,118,0,0,0,0,0,0,0,0,0,0,0,0,0,10,1
263,546977,187646,0.11927,51.568538,2,1,5,3,118,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3
264,528833,182207,-0.144353,51.524093,3,1,5,3,501,3,30,7,2,4,506,0,0,0,0,0,0,0,0,0,0,0,0,0,23,3
265,533927,170637,-0.075351,51.418936,2,1,5,3,214,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2
266,530398,180252,-0.12253,51.506166,1,1,1,3,3211,2,20,3,2,4,308,0,5,0,0,0,0,0,0,0,0,0,0,0,5,3
267,528516,176792,-0.15089,51.475502,2,1,3,3,3205,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
268,529867,178354,-0.130874,51.489231,2,2,5,3,202,6,20,3,2,4,326,0,0,0,0,0,0,0,0,0,0,0,0,0,23,2
269,526240,178432,-0.183059,51.490753,2,1,3,3,3218,6,20,6,4,5,0,0,8,0,0,0,0,0,0,0,0,0,0,0,14,3
270,532448,178317,-0.093735,51.4883,3,1,3,6,0,6,20,0,-1,0,-1,9,5,0,0,0,0,0,0,0,0,0,0,0,28,2
271,533047,195349,-0.078672,51.641215,2,1,3,3,105,6,30,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3
272,546195,191986,0.109802,51.607737,2,3,1,5,0,6,30,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
273,534259,167590,-0.071731,51.391476,2,1,1,5,0,3,20,0,-1,0,-1,9,9,0,0,0,0,0,0,0,0,0,0,1,15,1
274,530486,185982,-0.119141,51.557638,2,1,5,3,1,3,20,6,2,3,503,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3
275,518265,169387,-0.300893,51.411183,1,1,3,3,308,6,20,9,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,2
276,531226,163782,-0.116703,51.357963,2,1,6,3,23,3,30,7,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,14,4
277,546063,171109,0.099254,51.420183,1,1,5,3,222,6,30,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,9,2
278,512941,177946,-0.374682,51.489195,3,1,6,1,4,3,60,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,24,3
279,536912,181365,-0.028298,51.514628,2,2,3,3,1205,3,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3
280,516589,186124,-0.319459,51.561955,1,1,4,3,4088,6,30,3,2,3,404,0,5,0,0,0,0,0,0,0,0,0,0,0,18,1
281,527521,171584,-0.167085,51.428923,1,1,2,3,24,6,30,0,-1,0,-1,0,4,0,0,0,0,0,0,0,0,0,0,0,2,1
282,527290,195358,-0.161818,51.642627,2,1,3,6,0,1,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,1
283,533532,184819,-0.07567,51.546475,2,1,6,3,10,6,20,6,2,3,104,0,5,0,0,0,0,0,0,0,0,0,0,0,10,2
284,529298,183852,-0.13705,51.53877,1,1,4,5,0,2,20,9,4,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,3
285,526495,177998,-0.179543,51.486795,2,1,4,3,308,6,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,29,3
286,533097,194060,-0.078439,51.62962,2,1,4,3,10,3,40,6,2,4,154,0,5,0,0,0,0,0,0,0,0,0,0,0,29,3
287,546762,169886,0.108794,51.409014,2,3,2,6,0,6,30,2,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,30,1
288,535691,176810,-0.047633,51.47399,2,1,2,3,202,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,1
289,520725,183113,-0.260854,51.534025,2,1,6,4,4492,6,40,6,4,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,20,1
290,518044,191211,-0.29677,51.607372,2,1,5,4,461,6,30,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,9,3
291,529813,182526,-0.130117,51.526736,2,1,5,3,4200,6,20,3,2,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,16,3
292,535383,176270,-0.052272,51.469211,2,1,3,3,2214,6,20,6,4,6,0,9,1,0,0,0,0,0,1,0,0,0,0,0,10,1
293,527270,171681,-0.170658,51.429851,2,1,5,6,0,9,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,2
294,529123,184063,-0.139495,51.540706,2,2,4,3,503,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
295,521553,182648,-0.249083,51.529669,2,1,2,3,4000,3,20,3,4,6,0,0,1,0,0,0,0,0,1,0,0,0,0,0,20,3
296,527337,178304,-0.167312,51.489357,2,1,3,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
297,530042,178988,-0.128122,51.494888,2,1,6,4,323,6,20,3,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,17,3
298,528304,172879,-0.155359,51.440384,2,1,4,3,24,6,20,9,2,6,0,0,8,0,0,0,0,0,1,0,0,0,0,0,22,2
299,538533,173670,-0.007968,51.445086,2,1,7,3,205,3,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,1
300,511833,172706,-0.39229,51.442318,2,1,4,3,312,6,30,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,4,1
301,529313,178496,-0.138797,51.490634,2,1,4,3,3213,6,20,6,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,0,22,2
302,544438,167884,0.074588,51.391621,2,1,5,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
303,527840,181718,-0.158835,51.519924,2,1,5,3,41,6,20,6,2,5,0,0,5,0,0,0,0,0,0,0,0,0,0,0,30,3
304,518937,186292,-0.285546,51.562975,1,1,5,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,19,1
305,523098,179069,-0.22807,51.49717,2,1,6,6,0,9,20,99,3,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,20,1
306,527137,177146,-0.170608,51.478995,2,1,5,3,3220,6,30,3,4,3,3220,9,4,0,0,0,0,0,0,0,0,0,0,0,2,3
307,527213,182876,-0.16745,51.530472,2,1,1,3,5205,1,20,1,4,3,41,0,1,0,0,0,0,0,0,0,0,0,0,0,5,3
308,514211,182418,-0.354951,51.529133,1,1,5,6,0,9,20,99,4,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,9,2
309,526288,174016,-0.183944,51.451055,2,1,5,6,0,3,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,30,3
310,528433,186053,-0.148713,51.558747,1,1,3,5,0,3,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
311,512087,184178,-0.384997,51.545377,2,1,4,3,40,3,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3
312,515005,183919,-0.34302,51.542462,2,2,6,3,4127,6,20,6,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1
313,525207,173891,-0.199537,51.450172,2,1,3,3,218,6,20,3,4,5,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7,2
314,510480,178345,-0.409989,51.493266,2,1,2,3,312,6,40,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3
315,531774,178597,-0.103333,51.490974,2,1,2,3,3,6,30,99,9,3,3204,0,1,0,0,0,0,0,0,0,0,0,0,0,6,3
316,539471,178242,0.007323,51.48594,2,1,1,3,2203,6,30,7,2,3,206,0,1,0,0,0,0,0,0,0,0,0,0,0,29,1
317,520299,184568,-0.266496,51.547193,2,2,1,3,406,3,40,3,4,3,406,9,9,0,0,0,0,0,0,0,0,0,0,0,15,1
318,527622,192074,-0.158219,51.61304,2,1,4,3,1003,6,30,6,2,4,550,0,5,0,0,0,0,0,0,0,0,0,0,0,18,1
319,550458,191353,0.171045,51.600928,2,1,5,4,1459,6,30,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,26,1
320,548384,189259,0.140237,51.582663,2,1,1,6,0,6,20,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3
321,534548,173177,-0.065462,51.441615,1,1,1,3,205,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
322,533349,166899,-0.085062,51.385481,3,1,3,5,0,6,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,14,2
323,533459,185224,-0.076569,51.550132,2,1,6,5,0,6,20,6,2,6,0,1,1,0,0,0,0,0,0,0,0,0,0,0,10,2
324,531962,168551,-0.104369,51.400651,2,3,1,5,0,6,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,2
325,528358,179223,-0.152281,51.497385,2,1,2,4,310,2,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4
326,536470,167591,-0.039973,51.390958,1,1,5,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,3
327,516206,179351,-0.327215,51.501161,2,1,4,6,0,3,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
328,547347,175630,0.119587,51.460474,1,1,1,3,207,6,30,3,4,6,0,0,5,0,0,1,0,0,0,0,0,0,0,0,12,2
329,523758,182033,-0.217528,51.523663,1,1,2,5,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
330,546930,186083,0.11794,51.554506,2,2,4,5,0,3,30,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,4
331,522117,183080,-0.240806,51.53343,2,1,6,3,404,6,30,8,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,2
332,530707,169414,-0.122082,51.408697,2,1,5,3,23,6,20,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,23,2
333,522969,186435,-0.227358,51.563397,2,1,1,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3
334,525739,176147,-0.191084,51.470329,2,1,6,3,217,6,20,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,4
335,526437,184482,-0.178054,51.545079,1,1,1,5,0,6,20,3,4,3,41,0,0,0,0,0,0,0,0,0,0,0,0,0,16,4
336,509991,174178,-0.418325,51.455908,1,1,3,3,315,6,30,3,4,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1
337,524786,177070,-0.204471,51.478835,1,1,1,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,2
338,522119,185033,-0.240101,51.550981,2,1,4,6,0,6,20,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
339,530265,170588,-0.128002,51.419349,2,1,4,3,23,6,20,9,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2
340,528859,181194,-0.144348,51.514984,2,1,5,3,40,6,30,6,2,3,40,0,5,0,0,0,0,0,0,0,0,0,0,0,16,2
341,527248,192438,-0.163485,51.616396,2,1,3,6,0,1,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2
342,530930,175074,-0.116787,51.45951,1,1,2,3,23,3,20,3,2,3,23,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
343,510827,187452,-0.402129,51.575052,2,1,4,6,0,6,30,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,1
344,530757,174592,-0.119454,51.455218,1,1,2,3,23,6,30,3,4,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,20,2
345,528267,195681,-0.147588,51.645308,2,1,3,3,110,1,20,1,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
346,525816,176998,-0.189673,51.47796,2,1,4,3,308,9,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,5,4
347,541211,173743,0.030571,51.445081,2,1,7,6,0,2,20,5,4,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
348,528376,164531,-0.157342,51.365345,2,1,4,5,0,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2
349,531710,167029,-0.108553,51.387031,2,1,6,5,0,7,30,6,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3
350,527347,180892,-0.166235,51.512612,3,3,1,3,402,3,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,1
351,519399,180216,-0.280943,51.508271,2,1,3,3,4020,6,20,3,4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,3
352,523040,184659,-0.226955,51.54742,1,1,2,3,407,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1
353,519128,179410,-0.285118,51.501084,2,2,2,3,406,3,30,6,2,4,4491,0,5,0,0,0,0,0,1,0,0,0,0,0,10,4
354,522116,179561,-0.242039,51.501804,2,1,2,6,0,3,20,3,4,4,408,0,5,0,0,0,0,0,0,0,0,0,0,0,20,3
355,534287,193245,-0.061569,51.622014,1,1,1,3,1010,6,30,3,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,1
356,542899,185331,0.059532,51.548784,2,1,7,4,165,3,20,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,1
357,524125,174989,-0.214715,51.460278,2,1,2,3,205,6,20,8,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2
358,543963,182635,0.073765,51.524288,2,1,3,3,13,3,50,1,2,3,406,0,0,0,0,0,0,0,0,0,0,0,0,0,24,1
359,531712,189080,-0.100306,51.585194,3,1,2,3,105,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2
360,538045,174924,-0.014496,51.456473,2,1,3,3,21,6,20,3,2,4,236,0,5,0,0,0,0,0,1,0,0,0,0,0,11,4
361,531208,185318,-0.10898,51.551504,2,1,3,5,0,6,20,2,4,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,28,2
362,512202,184127,-0.383356,51.544896,3,2,7,3,40,3,30,5,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
363,525550,180542,-0.192242,51.509869,2,1,2,3,402,6,30,9,9,3,402,0,8,0,0,0,0,0,0,0,0,0,0,0,27,3
364,533752,189490,-0.070723,51.588398,3,1,5,3,10,6,30,3,2,4,153,9,5,0,0,0,0,0,0,0,0,0,0,0,5,1
365,528052,177828,-0.157192,51.484917,2,1,1,3,3212,6,30,3,2,6,0,9,5,0,0,0,0,0,0,0,0,0,0,0,16,4
366,531193,177159,-0.11223,51.478186,1,1,5,3,23,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3
367,534847,194573,-0.052974,51.633813,2,1,3,6,0,3,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,28,2
368,510166,181398,-0.413557,51.520768,2,2,5,6,0,6,30,0,-1,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4
369,524101,179668,-0.213418,51.502334,2,1,6,3,3220,6,20,99,9,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,1
370,525392,185234,-0.192848,51.55207,2,1,4,4,510,6,20,3,4,5,0,9,1,0,0,0,0,0,0,0,0,0,0,0,1,3
371,514400,175940,-0.354326,51.470872,1,1,3,3,315,6,30,8,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,1
372,540450,181766,0.022815,51.517364,2,1,7,3,13,3,50,5,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1
373,529786,182562,-0.130493,51.527065,2,1,4,3,501,6,20,9,4,3,4200,0,4,0,0,0,0,0,0,0,0,0,0,0,8,2
374,533030,195311,-0.078932,51.640878,1,1,4,3,105,6,30,0,-1,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,0,22,3
375,547300,187755,0.123973,51.569433,2,1,7,3,118,6,30,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2
376,539998,169497,0.011452,51.407227,1,1,7,3,222,6,30,6,2,3,21,1,1,0,0,0,0,0,0,0,0,0,0,0,7,1
377,554367,188477,0.226178,51.574031,2,1,4,6,0,6,30,6,4,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,29,3
378,534948,178433,-0.057705,51.488752,2,1,6,3,2208,6,20,3,4,5,0,9,5,0,0,0,0,0,0,0,0,0,0,0,17,3
379,526536,178052,-0.178934,51.487271,1,1,6,3,308,6,20,6,2,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,24,2
380,532625,171578,-0.093712,51.427699,2,1,4,6,0,6,20,99,9,6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,29,3
381,523073,184212,-0.226635,51.543396,2,1,7,5,0,6,20,9,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,2
382,529140,176089,-0.142167,51.469042,2,1,2,3,3036,2,20,99,9,6,0,9,9,0,0,0,0,0,0,0,0,0,0,0,3,4
383,527841,179442,-0.159645,51.49947,1,1,3,3,3216,9,20,3,4,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,1
